county_state,year,population,median_income,prop_female,prop_male,prop_white,prop_black,prop_native,prop_asian,prop_hawaiin_islander,prop_other_race,prop_multi_racial,prop_poverty
"Henrico County, Virginia",2019,330818,68024,0.5227526918124165,0.4772473081875835,0.5446378371188992,0.3095145971500946,0.0018801878978773826,0.08529463330290371,1.2393521513339662e-4,0.01963012895307994,0.03891868036201174,0.08879775589230722
"James City County, Virginia",2019,76523,91674,0.5254237288135594,0.4745762711864407,0.8054049109418083,0.13384211282882272,4.835147602681547e-4,0.027743292866197092,0,0.004456176574363264,0.02806999202854044,0.04920909246823837
"Loudoun County, Virginia",2019,413538,151800,0.503373329657734,0.496626670342266,0.6306723928635337,0.08017884692579642,0.003922251401322249,0.19672920021860144,0.0011389521640091116,0.03501733818899352,0.05234101823774357,0.03037488872998964
"Montgomery County, Virginia",2019,98535,60045,0.48755264626782363,0.5124473537321764,0.8573603288171716,0.047363880854518696,0.008372659461105192,0.06084132541736439,7.104074694271071e-4,0.009235297102552392,0.016116100877860657,0.23102265699668298
"Prince William County, Virginia",2019,470335,106861,0.5003901474480955,0.4996098525519045,0.5739611128238383,0.20974411855379677,0.005415289102448255,0.08968501174694632,0.00112473024546334,0.06587432362039823,0.05419541390710876,0.06289222843901157
"Roanoke County, Virginia",2019,94186,71715,0.514874822160406,0.48512517783959397,0.8782940139723526,0.06352324124604505,0.003949631580064978,0.03853014248402098,0,0.002378272779393965,0.013324697938122439,0.06190450264060544
"Rockingham County, Virginia",2019,81948,69423,0.5055278957387611,0.49447210426123883,0.9269780836628105,0.044064528725533264,0.0024893835114950945,0.0026236149753502223,0.0013789232196026748,0.006748181773807781,0.0157172841314004,0.07126362172485676
"Spotsylvania County, Virginia",2019,136215,91073,0.5021473406012553,0.4978526593987446,0.6963476856440186,0.16739712953786293,0.004390118562566531,0.025180780383951842,9.98421612891385e-4,0.05538303417391623,0.05030283008479242,0.06443571592363284
"Stafford County, Virginia",2019,152882,110446,0.49673604479271594,0.5032639552072841,0.6521304012244737,0.19099043706911212,0.0014128543582632358,0.035458719796967596,0,0.07420101777841734,0.045806569772765926,0.059453192407247626
"York County, Virginia",2019,68280,91241,0.5202841241944932,0.47971587580550673,0.7256004686584652,0.1505858230814294,0,0.058640890451083776,8.347978910369069e-4,0.02838312829525483,0.03595489162272993,0.0575595937678932
"Alexandria city, Virginia",2019,159428,103284,0.5174498833329152,0.4825501166670848,0.6340605163459367,0.2086584539729533,6.586045111272801e-4,0.05787565546829917,2.2580726095792458e-4,0.045531525202599295,0.052989437238126304,0.08550711766347789
"Chesapeake city, Virginia",2019,244835,77847,0.5122756141891478,0.4877243858108522,0.6008046235219637,0.3004839994281863,0.0018543100455408745,0.03535033798272306,0,0.02304817530173382,0.03845855371985214,0.07996699282889887
"Hampton city, Virginia",2019,134510,56930,0.5164151364210839,0.48358486357891606,0.400527841796149,0.5004460634897033,2.1559735335662775e-4,0.02571556018139915,0.0023195301464575126,0.025596609917478256,0.0451787971154561,0.13804557385426586
"Lynchburg city, Virginia",2019,82168,54850,0.5250097361503262,0.47499026384967385,0.6373162301625938,0.28848213416415147,0.002567909648524973,0.01824311167364424,0,0.0206649790672768,0.032725635283808785,0.14809185619144996
"Newport News city, Virginia",2019,179225,53029,0.5177123727158599,0.48228762728414004,0.4813223601618078,0.4137592411772911,0.0030631887292509414,0.03148556284000558,0.0023824801227507325,0.017207420839726602,0.05077974612916725,0.14771470534883585
"Norfolk city, Virginia",2019,242742,53093,0.4776305707294164,0.5223694292705836,0.47084970874426346,0.41206301340517915,0.0033615937909385273,0.03671799688558222,1.853820105296982e-4,0.03085992535284376,0.04596237981066317,0.1794887123995751
"Portsmouth city, Virginia",2019,94398,51195,0.5303078455052014,0.4696921544947986,0.398440644928918,0.539969067141253,4.1314434627852284e-4,0.012659166507764994,0.001980974173181635,0.01166338269878599,0.03487362020381788,0.1919297118229057
"Richmond city, Virginia",2019,230436,51285,0.5225919561179677,0.47740804388203234,0.44641462271520077,0.45249874151608255,0.001692443888975681,0.020278949469700915,0,0.044888819455293445,0.034226422954746656,0.1889306550409116
"Roanoke city, Virginia",2019,99143,45838,0.5227499672190674,0.4772500327809326,0.612781537778764,0.3080197290782002,0,0.026476907093793814,0,0.007534571275833897,0.045187254773408105,0.2061965702322431
"Suffolk city, Virginia",2019,92108,80481,0.510075129196161,0.48992487080383895,0.5043318712815391,0.42056064619794153,0,0.018510878533894992,0,0.009586572284709254,0.047010031701915145,0.08372672436401783
"Virginia Beach city, Virginia",2019,449974,79054,0.5085404934507327,0.4914595065492673,0.6563779240578345,0.18929093680968234,0.0030935120695862427,0.07211972247285399,9.022743536293208e-4,0.01929444812366937,0.05892118211274429,0.06772632563291282
"Benton County, Washington",2019,204390,72084,0.5007192132687509,0.4992807867312491,0.8210920299427565,0.02303928763638143,0.008111942854347081,0.02199716228778316,5.577572288272421e-4,0.08924115661235872,0.03596066343754587,0.11330599337911952
"Chelan County, Washington",2019,77200,59161,0.4966580310880829,0.5033419689119171,0.738199481865285,0.017007772020725388,0.007370466321243523,0.005362694300518135,2.3316062176165803e-4,0.2065284974093264,0.025297927461139895,0.14521087899093418
"Clallam County, Washington",2019,77331,57126,0.5045195329169414,0.49548046708305854,0.8668968460255266,0.002767324876181609,0.061993249796330065,0.01607376084623243,0,0.015698749531235855,0.03657006892449341,0.10199854890838335
"Clark County, Washington",2019,488241,80555,0.5051419278593973,0.4948580721406027,0.8405398153780612,0.022046489336208962,0.005585356412099762,0.04507609971305154,0.008958690482773876,0.023752613975475227,0.05404093470232938,0.09242619272433507
"Cowlitz County, Washington",2019,110593,55497,0.5047606991400903,0.49523930085990975,0.8896313509896648,0.005967827981879504,0.006230050726537846,0.013608456231407051,0.0024594685016230684,0.010299024350546599,0.07180382121834113,0.12208560225530078
"Franklin County, Washington",2019,95222,61951,0.48790195543046777,0.5120980445695322,0.7138581420260024,0.017958034907899434,0.016666316607506667,0.013179727373926194,0.0014807502467917078,0.18928398899414,0.047573039843733594,0.16177674378527424
"Grant County, Washington",2019,97733,56997,0.5008441365761821,0.49915586342381796,0.6899307296409606,0.001841752529851739,0.01769105624507587,0.007602345164888011,0,0.24674367920763712,0.03619043721158667,0.1481907962986016
"Grays Harbor County, Washington",2019,75061,61026,0.4953571095508986,0.5046428904491014,0.8701722598952851,0.025179520656532686,0.03539787639386632,0.01280292029149625,9.858648299383168e-4,0.012083505415595316,0.043378052517285944,0.09771266382836631
"Island County, Washington",2019,85141,72066,0.48732103217016476,0.5126789678298352,0.8351910360460882,0.03680952772459802,0.013777146145805193,0.04301100527360496,0.013260356350054615,0.01010089146239767,0.04785003699745129,0.0657242786359662
"King County, Washington",2019,2252782,102594,0.49818002807195727,0.5018199719280427,0.6209651000407496,0.06735893663923095,0.006735671716126993,0.18905113766001327,0.007097002728182309,0.045471332778759775,0.06332081843693708,0.07592725995695748
"Kitsap County, Washington",2019,271473,79624,0.49029921944355426,0.5097007805564457,0.8043562343216453,0.03009875751916397,0.01178754424933603,0.05083378457526163,0.009713673182968473,0.022039024138680457,0.0711709820129442,0.06892347551102052
"Lewis County, Washington",2019,80707,58911,0.4907257115244031,0.5092742884755969,0.8842851301621917,0.005030542579949695,0.002874595759971254,0.0017842318510166405,0.0012266593975739403,0.020208903812556533,0.0845899364367403,0.11585788234108742
"Mason County, Washington",2019,66768,63983,0.4841540857895998,0.5158459142104002,0.8491792475437335,0.0030853103283009827,0.02960999281092739,0.008641864366163432,8.387251377905584e-4,0.03634974838245866,0.07229511143062545,0.12773800456968773
"Pierce County, Washington",2019,904980,79243,0.5010817918628035,0.4989182081371964,0.7174920992729121,0.06743684943313664,0.012361599151362462,0.06364008044376672,0.013781520033591902,0.035970960684214015,0.08931689098101615,0.09147537175507185
"Skagit County, Washington",2019,129205,67175,0.5126891374172826,0.4873108625827174,0.8261909368832475,0.010038311210866452,0.03087341821136953,0.02003792422893851,7.197863859757749e-4,0.07636701366046206,0.03577260941914013,0.11897593950322104
"Snohomish County, Washington",2019,822083,89260,0.49847886405630576,0.5015211359436943,0.7356386155655816,0.03381288750649265,0.013283330272004165,0.12022143749475418,0.004190574431048933,0.0328640782013495,0.059989076528768996,0.06830062696466625
"Spokane County, Washington",2019,522798,59974,0.5042578586758174,0.4957421413241826,0.8779987681666724,0.02077092873346876,0.013898293413517266,0.02295341604214247,0.006585717619424711,0.011229958798618205,0.04656291722615618,0.13066456320252415
"Thurston County, Washington",2019,290536,78512,0.5118746041798606,0.4881253958201393,0.8102403832915714,0.03853223008508412,0.015953272572073685,0.055989619186606825,0.008835393892667347,0.013154996282732605,0.05729410468926398,0.09221413060933802
"Whatcom County, Washington",2019,229247,69372,0.5074134012658835,0.4925865987341165,0.8208962385549211,0.008349073270315425,0.02271785454117175,0.03826004266140887,0.0037557743394679103,0.04637356214039878,0.05964745449231615,0.12945119959185683
"Yakima County, Washington",2019,250873,56233,0.4986905725207575,0.5013094274792425,0.7542302280436715,0.01155564767830735,0.04238000900854217,0.01131648284191603,0.005026447644824274,0.14134243222666448,0.03414875255607419,0.1686820638422768
"Berkeley County, West Virginia",2019,119171,62370,0.5053074993077175,0.49469250069228254,0.8656804088242945,0.07712446820115632,7.300433830378196e-4,0.011059737687860302,0,0.009675172651064436,0.03573016925258662,0.126483069195462
"Cabell County, West Virginia",2019,91945,40788,0.5053020827668715,0.4946979172331285,0.9100875523410734,0.046364674533688616,0,0.014519549730817337,0,6.743161672739138e-4,0.028353907227146664,0.18871808793421335
"Harrison County, West Virginia",2019,67256,54314,0.5142589508742714,0.4857410491257286,0.9427560366361366,0.008430474604496254,0,0.007969549185202807,0.003360294992268348,0.012355774949446889,0.02512786963244915,0.08345454545454545
"Kanawha County, West Virginia",2019,178124,47759,0.5187902809278929,0.4812097190721071,0.8847712829265006,0.0677617839258045,0.004665289348992837,0.01262042172868339,0,0.0030147537670386923,0.027166468302979946,0.17032509188868342
"Monongalia County, West Virginia",2019,105612,55940,0.48950876794303677,0.5104912320569632,0.8967636253456047,0.03803545051698671,2.8405862970117034e-4,0.033159110707116614,0,0.008180888535393706,0.023576866265197137,0.22252250442051116
"Raleigh County, West Virginia",2019,73361,46540,0.5012472567167842,0.4987527432832159,NA,NA,NA,NA,NA,NA,NA,0.16591960055604416
"Wood County, West Virginia",2019,83518,47944,0.517277712588903,0.482722287411097,0.9539260997629253,0.01190162599679111,0.020750017960200196,0.0044661031154960605,0,0.0016762853516607199,0.007279867812926555,0.14073239026873705
"Brown County, Wisconsin",2019,264542,64458,0.5053337466262446,0.4946662533737554,0.8425316206878303,0.02720172978203839,0.025016821525504458,0.035415926393540534,7.938247990867235e-5,0.036591543119807064,0.033162976011370596,0.10266711694401422
"Dane County, Wisconsin",2019,546695,77504,0.5029733215046781,0.4970266784953219,0.8422685409597673,0.05088577726154437,0.0032760497169354026,0.06048162137937973,8.633698863168677e-4,0.011585984872735254,0.03063865592332105,0.09424112281861424
"Dodge County, Wisconsin",2019,87839,61300,0.49282209496920504,0.507177905030795,0.940026639647537,0.03027129179521625,0.004622092692312071,0.005988228463438792,7.058368150821389e-4,0.0035177996106513054,0.014868110975762475,0.07326163347886275
"Eau Claire County, Wisconsin",2019,104646,65662,0.5045008887105097,0.49549911128949026,0.9185348699424727,0.018500468245322324,0.0037555186055845424,0.040288209773904404,8.313743478011582e-4,0.001280507616153508,0.016809051468761348,0.10119101101161061
"Fond du Lac County, Wisconsin",2019,103403,65329,0.5239983366053209,0.4760016633946791,0.9265882034370376,0.015647515062425656,0.0025434465150914382,0.012465789193737125,0.0024177248242314054,0.013723006102337456,0.02661431486513931,0.06185680314929161
"Jefferson County, Wisconsin",2019,84769,71708,0.5035331312154208,0.4964668687845793,0.9313546225624934,0.00917788342436504,0.00454175465087473,0.006252285623282096,0,0.025764135474053016,0.022909318264931755,0.06265004164421145
"Kenosha County, Wisconsin",2019,169561,65997,0.5103650013859319,0.4896349986140681,0.8668797659839232,0.07507622625485813,0.004405494187932366,0.016979140250411355,0.003167001845943348,0.01464959513095582,0.018842776345975785,0.093915775481844
"La Crosse County, Wisconsin",2019,118016,58921,0.5125745661605207,0.4874254338394794,0.9080124728850325,0.01586225596529284,0.0035842597613882864,0.04603613069414317,7.54135032537961e-4,0.006880422993492408,0.0188703226681128,0.12164358394573205
"Manitowoc County, Wisconsin",2019,78981,60785,0.49384029070282726,0.5061597092971727,0.932148238183867,0.0154340917435839,0.007533457413808385,0.032134310783606186,0,0.004355477899748041,0.008394423975386485,0.08677981698277185
"Marathon County, Wisconsin",2019,135692,65851,0.49395690239660406,0.5060430976033959,0.9039147481060048,0.0031173540076054594,0.0028594169147775845,0.05866963417150606,0.0016360581316510923,0.005026088494531734,0.024776700173923298,0.07876241121564836
"Milwaukee County, Wisconsin",2019,945726,53418,0.516334540871246,0.48366545912875397,0.588830168568909,0.2628922119091576,0.006040861729507278,0.04247107513169777,3.362496114096472e-4,0.06125875782203302,0.038170675227285705,0.1663663592124726
"Outagamie County, Wisconsin",2019,187885,66234,0.5020517869973654,0.4979482130026346,0.893136759187801,0.015301913404476142,0.015057082790004525,0.0366554009101312,0.0012614099049950767,0.014104372355430184,0.02448306144716183,0.07312097487399016
"Ozaukee County, Wisconsin",2019,89221,88154,0.5076495443897737,0.4923504556102263,0.9329754205848398,0.0058170161733224245,0.001176852983042109,0.022214501070375807,0,0.004516873830152094,0.03329933535826767,0.04551135777270694
"Portage County, Wisconsin",2019,70772,56358,0.4998021816537614,0.5001978183462387,0.9244616515005935,0.012335386876165715,0.004041146216017634,0.03382693720680495,0,0.01579720793534166,0.009537670265076584,0.1304666248169073
"Racine County, Wisconsin",2019,196311,60779,0.503440968667064,0.496559031332936,0.801921440978855,0.11629506242645599,0.00633178986404226,0.013886129661608366,0,0.026289917528819068,0.03527565954021935,0.12901737256361986
"Rock County, Wisconsin",2019,163354,61243,0.5108047553166742,0.48919524468332576,0.8577445302839233,0.04613905995567908,2.693536736168077e-4,0.01238414731197277,3.7342213842330157e-4,0.053711571188951604,0.029377915447433182,0.13506265695788797
